,Date,T1,T2,T3,T4,hour,day_of_month,day_of_week,month,year,holiday
303,2020-01-13 15:00:00,93.75,105.06,109.46,95.43,15,13,0,1,2020,0.0
304,2020-01-13 16:00:00,96.03,106.31,111.62,95.89,16,13,0,1,2020,0.0
305,2020-01-13 17:00:00,97.02,105.67,110.96,95.78,17,13,0,1,2020,0.0
306,2020-01-13 18:00:00,105.12,109.39,118.03,102.7,18,13,0,1,2020,0.0
307,2020-01-13 19:00:00,110.82,112.73,121.9,106.73,19,13,0,1,2020,0.0
308,2020-01-13 20:00:00,104.3,109.29,113.8,102.29,20,13,0,1,2020,0.0
309,2020-01-13 21:00:00,96.49,104.83,105.34,97.01,21,13,0,1,2020,0.0
310,2020-01-13 22:00:00,87.97,97.71,95.49,90.88,22,13,0,1,2020,0.0
311,2020-01-13 23:00:00,79.7,92.69,89.2,86.45,23,13,0,1,2020,0.0
312,2020-01-14 00:00:00,76.74,89.45,86.11,84.46,0,14,1,1,2020,0.0
313,2020-01-14 01:00:00,75.54,88.31,85.08,83.44,1,14,1,1,2020,0.0
314,2020-01-14 02:00:00,75.45,88.08,84.6,83.31,2,14,1,1,2020,0.0
315,2020-01-14 03:00:00,76.37,88.01,84.99,83.98,3,14,1,1,2020,0.0
316,2020-01-14 04:00:00,84.02,91.8,91.86,89.75,4,14,1,1,2020,0.0
317,2020-01-14 05:00:00,96.14,101.54,109.05,99.79,5,14,1,1,2020,0.0
318,2020-01-14 06:00:00,94.89,102.09,108.82,98.32,6,14,1,1,2020,0.0
319,2020-01-14 07:00:00,87.69,98.25,99.07,92.58,7,14,1,1,2020,0.0
320,2020-01-14 08:00:00,89.2,100.5,100.24,91.72,8,14,1,1,2020,0.0
321,2020-01-14 09:00:00,91.37,101.67,103.29,90.59,9,14,1,1,2020,0.0
322,2020-01-14 10:00:00,92.6,102.86,104.97,90.57,10,14,1,1,2020,0.0
323,2020-01-14 11:00:00,95.17,104.73,107.02,91.97,11,14,1,1,2020,0.0
324,2020-01-14 12:00:00,96.13,105.13,102.6,92.93,12,14,1,1,2020,0.0
325,2020-01-14 13:00:00,92.98,104.02,102.38,91.72,13,14,1,1,2020,0.0
326,2020-01-14 14:00:00,92.24,105.63,106.64,92.05,14,14,1,1,2020,0.0
327,2020-01-14 15:00:00,92.64,106.54,109.33,92.99,15,14,1,1,2020,0.0
328,2020-01-14 16:00:00,93.3,107.65,111.05,93.69,16,14,1,1,2020,0.0
329,2020-01-14 17:00:00,93.33,107.04,109.43,96.22,17,14,1,1,2020,0.0
330,2020-01-14 18:00:00,100.59,109.33,117.01,102.46,18,14,1,1,2020,0.0
331,2020-01-14 19:00:00,107.08,113.14,120.71,106.3,19,14,1,1,2020,0.0
332,2020-01-14 20:00:00,100.83,107.95,112.59,102.2,20,14,1,1,2020,0.0
333,2020-01-14 21:00:00,93.28,103.32,103.88,96.36,21,14,1,1,2020,0.0
334,2020-01-14 22:00:00,85.2,96.67,94.36,90.46,22,14,1,1,2020,0.0
335,2020-01-14 23:00:00,79.07,91.33,88.5,86.5,23,14,1,1,2020,0.0
336,2020-01-15 00:00:00,76.89,87.91,85.04,84.68,0,15,2,1,2020,1.0
337,2020-01-15 01:00:00,74.9,87.74,84.17,84.24,1,15,2,1,2020,1.0
338,2020-01-15 02:00:00,74.69,86.97,83.61,83.94,2,15,2,1,2020,1.0
339,2020-01-15 03:00:00,75.08,86.94,83.68,84.02,3,15,2,1,2020,1.0
340,2020-01-15 04:00:00,77.13,87.81,86.02,85.9,4,15,2,1,2020,1.0
341,2020-01-15 05:00:00,83.46,90.66,93.22,89.81,5,15,2,1,2020,1.0
342,2020-01-15 06:00:00,89.6,93.26,101.14,93.79,6,15,2,1,2020,1.0
343,2020-01-15 07:00:00,91.75,95.24,102.46,95.84,7,15,2,1,2020,1.0
344,2020-01-15 08:00:00,89.9,95.36,99.7,93.67,8,15,2,1,2020,1.0
345,2020-01-15 09:00:00,89.61,94.98,99.57,92.64,9,15,2,1,2020,1.0
346,2020-01-15 10:00:00,90.23,94.67,97.05,92.44,10,15,2,1,2020,1.0
347,2020-01-15 11:00:00,92.39,96.84,98.46,94.06,11,15,2,1,2020,1.0
348,2020-01-15 12:00:00,93.33,98.32,100.62,95.55,12,15,2,1,2020,1.0
349,2020-01-15 13:00:00,91.54,96.57,98.74,94.07,13,15,2,1,2020,1.0
350,2020-01-15 14:00:00,91.88,96.1,98.87,93.38,14,15,2,1,2020,1.0
351,2020-01-15 15:00:00,92.67,96.47,98.61,93.49,15,15,2,1,2020,1.0
352,2020-01-15 16:00:00,92.91,96.97,101.95,93.63,16,15,2,1,2020,1.0
353,2020-01-15 17:00:00,90.65,95.63,101.75,93.9,17,15,2,1,2020,1.0
354,2020-01-15 18:00:00,99.82,100.8,109.68,100.42,18,15,2,1,2020,1.0
355,2020-01-15 19:00:00,109.4,105.94,114.97,104.93,19,15,2,1,2020,1.0
356,2020-01-15 20:00:00,105.28,103.42,108.04,101.24,20,15,2,1,2020,1.0
357,2020-01-15 21:00:00,97.97,99.05,100.86,96.61,21,15,2,1,2020,1.0
358,2020-01-15 22:00:00,87.73,93.41,92.11,90.56,22,15,2,1,2020,1.0
359,2020-01-15 23:00:00,81.18,87.81,86.45,86.48,23,15,2,1,2020,1.0
360,2020-01-16 00:00:00,78.2,86.83,84.79,84.97,0,16,3,1,2020,0.0
361,2020-01-16 01:00:00,76.46,84.08,82.63,83.93,1,16,3,1,2020,0.0
362,2020-01-16 02:00:00,76.38,83.91,82.33,83.86,2,16,3,1,2020,0.0
363,2020-01-16 03:00:00,77.33,84.15,82.88,84.68,3,16,3,1,2020,0.0
364,2020-01-16 04:00:00,85.88,88.11,89.48,90.16,4,16,3,1,2020,0.0
365,2020-01-16 05:00:00,100.0,97.64,104.53,98.24,5,16,3,1,2020,0.0
366,2020-01-16 06:00:00,99.19,99.49,104.53,98.48,6,16,3,1,2020,0.0
367,2020-01-16 07:00:00,92.27,95.26,95.32,92.29,7,16,3,1,2020,0.0
368,2020-01-16 08:00:00,92.33,98.05,98.08,91.23,8,16,3,1,2020,0.0
369,2020-01-16 09:00:00,93.14,99.99,103.76,92.16,9,16,3,1,2020,0.0
370,2020-01-16 10:00:00,93.17,100.77,104.62,93.09,10,16,3,1,2020,0.0
371,2020-01-16 11:00:00,94.64,103.94,107.34,94.36,11,16,3,1,2020,0.0
372,2020-01-16 12:00:00,96.29,105.5,108.05,95.31,12,16,3,1,2020,0.0
373,2020-01-16 13:00:00,94.38,104.12,106.43,94.74,13,16,3,1,2020,0.0
374,2020-01-16 14:00:00,96.51,105.63,108.63,95.01,14,16,3,1,2020,0.0
375,2020-01-16 15:00:00,97.63,106.17,110.58,96.15,15,16,3,1,2020,0.0
376,2020-01-16 16:00:00,97.23,107.68,111.77,96.55,16,16,3,1,2020,0.0
377,2020-01-16 17:00:00,96.73,106.44,110.03,96.35,17,16,3,1,2020,0.0
378,2020-01-16 18:00:00,103.6,108.96,115.73,102.28,18,16,3,1,2020,0.0
379,2020-01-16 19:00:00,110.51,113.88,121.76,106.58,19,16,3,1,2020,0.0
380,2020-01-16 20:00:00,104.62,109.36,114.79,102.85,20,16,3,1,2020,0.0
381,2020-01-16 21:00:00,95.19,105.18,106.74,97.43,21,16,3,1,2020,0.0
382,2020-01-16 22:00:00,88.34,99.19,96.49,91.46,22,16,3,1,2020,0.0
383,2020-01-16 23:00:00,82.72,95.06,90.25,87.77,23,16,3,1,2020,0.0
384,2020-01-17 00:00:00,80.64,92.04,87.61,85.89,0,17,4,1,2020,0.0
385,2020-01-17 01:00:00,77.27,90.93,86.25,85.15,1,17,4,1,2020,0.0
386,2020-01-17 02:00:00,76.99,89.89,85.51,84.84,2,17,4,1,2020,0.0
387,2020-01-17 03:00:00,77.8,90.06,85.85,85.49,3,17,4,1,2020,0.0
388,2020-01-17 04:00:00,84.59,93.97,92.53,90.79,4,17,4,1,2020,0.0
389,2020-01-17 05:00:00,97.86,102.65,109.07,100.42,5,17,4,1,2020,0.0
390,2020-01-17 06:00:00,97.52,103.86,108.96,99.25,6,17,4,1,2020,0.0
391,2020-01-17 07:00:00,90.13,100.26,99.24,93.27,7,17,4,1,2020,0.0
392,2020-01-17 08:00:00,91.99,103.44,101.95,92.85,8,17,4,1,2020,0.0
393,2020-01-17 09:00:00,93.47,103.89,106.91,93.79,9,17,4,1,2020,0.0
394,2020-01-17 10:00:00,94.07,104.17,108.39,94.58,10,17,4,1,2020,0.0
395,2020-01-17 11:00:00,97.12,107.95,110.82,96.31,11,17,4,1,2020,0.0
396,2020-01-17 12:00:00,97.09,108.92,110.38,97.37,12,17,4,1,2020,0.0
397,2020-01-17 13:00:00,93.69,106.04,107.48,95.68,13,17,4,1,2020,0.0
398,2020-01-17 14:00:00,96.15,107.82,110.6,96.29,14,17,4,1,2020,0.0
399,2020-01-17 15:00:00,98.66,109.39,110.41,97.52,15,17,4,1,2020,0.0
400,2020-01-17 16:00:00,97.98,109.49,111.88,97.9,16,17,4,1,2020,0.0
401,2020-01-17 17:00:00,97.58,106.31,111.07,97.02,17,17,4,1,2020,0.0
402,2020-01-17 18:00:00,102.71,109.16,116.46,102.36,18,17,4,1,2020,0.0
403,2020-01-17 19:00:00,109.61,113.36,119.77,105.84,19,17,4,1,2020,0.0
404,2020-01-17 20:00:00,102.99,109.53,112.34,102.01,20,17,4,1,2020,0.0
405,2020-01-17 21:00:00,95.28,105.48,104.33,96.9,21,17,4,1,2020,0.0
406,2020-01-17 22:00:00,86.68,100.16,95.73,91.7,22,17,4,1,2020,0.0
407,2020-01-17 23:00:00,80.96,95.41,90.06,87.51,23,17,4,1,2020,0.0
408,2020-01-18 00:00:00,79.33,92.14,87.79,86.33,0,18,5,1,2020,0.0
409,2020-01-18 01:00:00,77.57,91.27,86.37,85.32,1,18,5,1,2020,0.0
410,2020-01-18 02:00:00,77.27,91.1,85.69,84.99,2,18,5,1,2020,0.0
411,2020-01-18 03:00:00,77.43,90.93,85.9,85.15,3,18,5,1,2020,0.0
412,2020-01-18 04:00:00,80.49,91.9,88.39,87.63,4,18,5,1,2020,0.0
413,2020-01-18 05:00:00,85.54,96.27,96.48,93.02,5,18,5,1,2020,0.0
414,2020-01-18 06:00:00,93.13,100.3,104.34,96.7,6,18,5,1,2020,0.0
415,2020-01-18 07:00:00,93.19,101.61,103.54,97.05,7,18,5,1,2020,0.0
416,2020-01-18 08:00:00,93.95,104.19,102.92,94.8,8,18,5,1,2020,0.0
417,2020-01-18 09:00:00,92.85,104.02,101.59,95.09,9,18,5,1,2020,0.0
418,2020-01-18 10:00:00,92.3,103.55,101.44,93.77,10,18,5,1,2020,0.0
419,2020-01-18 11:00:00,94.43,106.37,106.75,97.27,11,18,5,1,2020,0.0
420,2020-01-18 12:00:00,95.72,106.84,107.12,98.29,12,18,5,1,2020,0.0
421,2020-01-18 13:00:00,92.77,105.43,104.17,96.56,13,18,5,1,2020,0.0
422,2020-01-18 14:00:00,92.85,104.11,105.42,96.14,14,18,5,1,2020,0.0
423,2020-01-18 15:00:00,93.3,103.75,105.48,96.4,15,18,5,1,2020,0.0
424,2020-01-18 16:00:00,93.18,103.79,107.27,96.75,16,18,5,1,2020,0.0
425,2020-01-18 17:00:00,91.89,101.94,107.15,98.17,17,18,5,1,2020,0.0
426,2020-01-18 18:00:00,100.33,106.17,115.56,103.2,18,18,5,1,2020,0.0
427,2020-01-18 19:00:00,106.35,111.68,120.21,106.89,19,18,5,1,2020,0.0
428,2020-01-18 20:00:00,102.96,108.79,113.04,103.12,20,18,5,1,2020,0.0
429,2020-01-18 21:00:00,95.63,104.76,106.05,98.31,21,18,5,1,2020,0.0
430,2020-01-18 22:00:00,87.41,100.06,97.34,92.67,22,18,5,1,2020,0.0
431,2020-01-18 23:00:00,84.04,96.35,91.1,89.22,23,18,5,1,2020,0.0
432,2020-01-19 00:00:00,78.38,91.4,87.64,87.08,0,19,6,1,2020,0.0
433,2020-01-19 01:00:00,77.36,91.33,86.58,85.97,1,19,6,1,2020,0.0
434,2020-01-19 02:00:00,76.4,90.06,85.86,85.33,2,19,6,1,2020,0.0
435,2020-01-19 03:00:00,76.51,90.19,85.82,85.36,3,19,6,1,2020,0.0
436,2020-01-19 04:00:00,77.92,89.72,87.32,86.66,4,19,6,1,2020,0.0
437,2020-01-19 05:00:00,82.5,92.0,93.03,90.78,5,19,6,1,2020,0.0
438,2020-01-19 06:00:00,89.43,95.7,102.04,96.4,6,19,6,1,2020,0.0
439,2020-01-19 07:00:00,88.24,96.64,101.44,95.72,7,19,6,1,2020,0.0
440,2020-01-19 08:00:00,82.93,93.18,95.77,92.85,8,19,6,1,2020,0.0
441,2020-01-19 09:00:00,81.6,91.57,97.29,91.42,9,19,6,1,2020,0.0
442,2020-01-19 10:00:00,83.64,91.13,99.22,91.62,10,19,6,1,2020,0.0
443,2020-01-19 11:00:00,85.61,92.88,102.49,93.01,11,19,6,1,2020,0.0
444,2020-01-19 12:00:00,86.92,94.19,103.91,94.62,12,19,6,1,2020,0.0
445,2020-01-19 13:00:00,85.32,93.75,101.18,93.32,13,19,6,1,2020,0.0
446,2020-01-19 14:00:00,84.37,92.68,100.66,92.67,14,19,6,1,2020,0.0
447,2020-01-19 15:00:00,84.82,92.84,101.61,92.93,15,19,6,1,2020,0.0
448,2020-01-19 16:00:00,85.65,92.47,104.57,93.37,16,19,6,1,2020,0.0
449,2020-01-19 17:00:00,87.59,93.52,106.66,94.87,17,19,6,1,2020,0.0
450,2020-01-19 18:00:00,96.31,99.63,117.06,102.75,18,19,6,1,2020,0.0
451,2020-01-19 19:00:00,99.69,105.47,117.05,106.92,19,19,6,1,2020,0.0
452,2020-01-19 20:00:00,98.21,103.4,110.36,103.21,20,19,6,1,2020,0.0
453,2020-01-19 21:00:00,91.22,100.1,102.94,98.3,21,19,6,1,2020,0.0
454,2020-01-19 22:00:00,84.69,94.79,94.5,92.87,22,19,6,1,2020,0.0
455,2020-01-19 23:00:00,81.71,90.12,88.76,89.0,23,19,6,1,2020,0.0
456,2020-01-20 00:00:00,77.58,89.27,86.83,87.28,0,20,0,1,2020,0.0
457,2020-01-20 01:00:00,75.38,86.4,85.07,86.19,1,20,0,1,2020,0.0
458,2020-01-20 02:00:00,75.16,85.93,84.69,85.81,2,20,0,1,2020,0.0
459,2020-01-20 03:00:00,76.15,86.16,85.54,86.69,3,20,0,1,2020,0.0
460,2020-01-20 04:00:00,83.89,90.56,92.3,92.36,4,20,0,1,2020,0.0
461,2020-01-20 05:00:00,94.75,99.36,108.48,101.91,5,20,0,1,2020,0.0
462,2020-01-20 06:00:00,95.76,100.46,108.16,100.62,6,20,0,1,2020,0.0
463,2020-01-20 07:00:00,89.41,97.34,99.1,94.1,7,20,0,1,2020,0.0
464,2020-01-20 08:00:00,92.05,102.08,101.45,93.94,8,20,0,1,2020,0.0
465,2020-01-20 09:00:00,93.37,104.27,105.35,95.03,9,20,0,1,2020,0.0
466,2020-01-20 10:00:00,92.53,104.69,106.8,95.39,10,20,0,1,2020,0.0
467,2020-01-20 11:00:00,95.3,106.94,108.48,96.99,11,20,0,1,2020,0.0
468,2020-01-20 12:00:00,96.4,108.69,109.11,97.78,12,20,0,1,2020,0.0
469,2020-01-20 13:00:00,95.45,107.72,107.48,94.71,13,20,0,1,2020,0.0
470,2020-01-20 14:00:00,94.74,108.89,109.64,97.29,14,20,0,1,2020,0.0
471,2020-01-20 15:00:00,95.81,110.33,110.93,98.08,15,20,0,1,2020,0.0
472,2020-01-20 16:00:00,97.53,110.4,111.79,98.22,16,20,0,1,2020,0.0
473,2020-01-20 17:00:00,97.02,108.02,110.81,98.5,17,20,0,1,2020,0.0
474,2020-01-20 18:00:00,106.06,110.07,118.49,104.06,18,20,0,1,2020,0.0
475,2020-01-20 19:00:00,111.85,113.89,123.62,108.44,19,20,0,1,2020,0.0
476,2020-01-20 20:00:00,105.64,110.27,116.03,104.53,20,20,0,1,2020,0.0
477,2020-01-20 21:00:00,98.75,106.37,105.35,99.57,21,20,0,1,2020,0.0
478,2020-01-20 22:00:00,89.14,101.39,97.64,93.42,22,20,0,1,2020,0.0
479,2020-01-20 23:00:00,83.02,96.44,91.44,89.12,23,20,0,1,2020,0.0
480,2020-01-21 00:00:00,80.3,93.38,89.0,87.29,0,21,1,1,2020,0.0
481,2020-01-21 01:00:00,79.43,90.46,87.27,86.34,1,21,1,1,2020,0.0
482,2020-01-21 02:00:00,80.2,89.96,86.6,86.25,2,21,1,1,2020,0.0
483,2020-01-21 03:00:00,79.31,89.96,87.03,86.7,3,21,1,1,2020,0.0
484,2020-01-21 04:00:00,87.57,94.59,93.66,92.06,4,21,1,1,2020,0.0
485,2020-01-21 05:00:00,94.9,104.76,110.3,102.25,5,21,1,1,2020,0.0
486,2020-01-21 06:00:00,98.07,105.16,110.48,100.91,6,21,1,1,2020,0.0
487,2020-01-21 07:00:00,91.2,101.04,100.81,95.37,7,21,1,1,2020,0.0
488,2020-01-21 08:00:00,93.97,103.74,103.58,94.7,8,21,1,1,2020,0.0
489,2020-01-21 09:00:00,95.66,106.96,108.03,95.8,9,21,1,1,2020,0.0
490,2020-01-21 10:00:00,96.14,106.44,108.77,96.04,10,21,1,1,2020,0.0
491,2020-01-21 11:00:00,97.52,107.95,110.23,97.04,11,21,1,1,2020,0.0
492,2020-01-21 12:00:00,97.44,108.72,111.4,97.66,12,21,1,1,2020,0.0
493,2020-01-21 13:00:00,95.76,107.28,107.98,97.12,13,21,1,1,2020,0.0
494,2020-01-21 14:00:00,96.86,109.29,110.18,96.81,14,21,1,1,2020,0.0
495,2020-01-21 15:00:00,97.22,109.13,112.76,97.76,15,21,1,1,2020,0.0
496,2020-01-21 16:00:00,96.87,110.23,106.99,98.25,16,21,1,1,2020,0.0
497,2020-01-21 17:00:00,97.57,108.08,102.74,98.46,17,21,1,1,2020,0.0
498,2020-01-21 18:00:00,103.04,110.57,119.13,103.1,18,21,1,1,2020,0.0
499,2020-01-21 19:00:00,111.22,115.64,124.27,108.4,19,21,1,1,2020,0.0
500,2020-01-21 20:00:00,106.19,111.16,116.42,104.42,20,21,1,1,2020,0.0
501,2020-01-21 21:00:00,99.27,107.01,108.43,99.2,21,21,1,1,2020,0.0
502,2020-01-21 22:00:00,90.04,102.09,98.64,92.83,22,21,1,1,2020,0.0
503,2020-01-21 23:00:00,84.59,96.77,92.31,88.86,23,21,1,1,2020,0.0
504,2020-01-22 00:00:00,79.43,93.55,88.94,87.05,0,22,2,1,2020,0.0
505,2020-01-22 01:00:00,78.28,92.81,87.81,86.44,1,22,2,1,2020,0.0
506,2020-01-22 02:00:00,78.11,91.9,87.12,86.18,2,22,2,1,2020,0.0
507,2020-01-22 03:00:00,78.7,91.94,87.23,86.6,3,22,2,1,2020,0.0
508,2020-01-22 04:00:00,87.39,96.39,93.92,92.35,4,22,2,1,2020,0.0
509,2020-01-22 05:00:00,98.52,104.43,109.86,102.26,5,22,2,1,2020,0.0
510,2020-01-22 06:00:00,98.79,105.53,110.34,101.03,6,22,2,1,2020,0.0
511,2020-01-22 07:00:00,91.92,101.94,101.46,95.43,7,22,2,1,2020,0.0
512,2020-01-22 08:00:00,95.07,105.43,103.26,95.85,8,22,2,1,2020,0.0
513,2020-01-22 09:00:00,96.04,107.38,107.19,97.07,9,22,2,1,2020,0.0
514,2020-01-22 10:00:00,95.96,107.25,107.4,95.96,10,22,2,1,2020,0.0
515,2020-01-22 11:00:00,97.66,108.25,109.43,97.06,11,22,2,1,2020,0.0
516,2020-01-22 12:00:00,95.95,109.6,109.17,97.46,12,22,2,1,2020,0.0
517,2020-01-22 13:00:00,94.88,107.78,106.9,95.78,13,22,2,1,2020,0.0
518,2020-01-22 14:00:00,95.76,107.72,107.57,96.39,14,22,2,1,2020,0.0
519,2020-01-22 15:00:00,97.76,108.55,108.95,97.31,15,22,2,1,2020,0.0
520,2020-01-22 16:00:00,97.73,110.03,110.79,97.95,16,22,2,1,2020,0.0
521,2020-01-22 17:00:00,96.73,108.08,109.18,98.49,17,22,2,1,2020,0.0
522,2020-01-22 18:00:00,104.13,109.56,116.05,103.33,18,22,2,1,2020,0.0
523,2020-01-22 19:00:00,115.17,114.95,121.71,107.39,19,22,2,1,2020,0.0
524,2020-01-22 20:00:00,105.58,110.85,114.6,103.58,20,22,2,1,2020,0.0
525,2020-01-22 21:00:00,98.34,106.61,106.91,98.53,21,22,2,1,2020,0.0
526,2020-01-22 22:00:00,89.59,101.3,97.13,92.34,22,22,2,1,2020,0.0
527,2020-01-22 23:00:00,82.71,95.88,90.29,88.03,23,22,2,1,2020,0.0
528,2020-01-23 00:00:00,80.54,93.82,87.67,86.41,0,23,3,1,2020,0.0
529,2020-01-23 01:00:00,79.19,91.57,86.35,85.54,1,23,3,1,2020,0.0
530,2020-01-23 02:00:00,78.52,91.84,85.64,85.31,2,23,3,1,2020,0.0
531,2020-01-23 03:00:00,79.26,89.99,86.01,85.61,3,23,3,1,2020,0.0
532,2020-01-23 04:00:00,85.89,93.31,92.59,91.1,4,23,3,1,2020,0.0
533,2020-01-23 05:00:00,100.08,102.46,109.58,101.8,5,23,3,1,2020,0.0
534,2020-01-23 06:00:00,98.86,103.75,110.21,100.53,6,23,3,1,2020,0.0
535,2020-01-23 07:00:00,91.94,99.46,100.23,94.75,7,23,3,1,2020,0.0
536,2020-01-23 08:00:00,94.95,103.18,102.28,95.05,8,23,3,1,2020,0.0
537,2020-01-23 09:00:00,96.87,105.0,106.65,96.09,9,23,3,1,2020,0.0
538,2020-01-23 10:00:00,96.6,105.97,107.45,95.99,10,23,3,1,2020,0.0
539,2020-01-23 11:00:00,98.66,107.95,109.3,97.46,11,23,3,1,2020,0.0
540,2020-01-23 12:00:00,98.94,108.02,110.32,97.97,12,23,3,1,2020,0.0
541,2020-01-23 13:00:00,96.36,106.21,108.23,97.0,13,23,3,1,2020,0.0
542,2020-01-23 14:00:00,98.0,107.04,109.95,96.97,14,23,3,1,2020,0.0
543,2020-01-23 15:00:00,97.6,108.32,110.77,98.04,15,23,3,1,2020,0.0
544,2020-01-23 16:00:00,97.65,108.29,111.8,98.38,16,23,3,1,2020,0.0
545,2020-01-23 17:00:00,97.18,107.85,108.6,98.22,17,23,3,1,2020,0.0
546,2020-01-23 18:00:00,102.87,110.4,115.89,103.43,18,23,3,1,2020,0.0
547,2020-01-23 19:00:00,111.45,115.34,121.87,108.33,19,23,3,1,2020,0.0
548,2020-01-23 20:00:00,106.04,111.48,114.9,104.33,20,23,3,1,2020,0.0
549,2020-01-23 21:00:00,98.87,107.04,106.88,99.15,21,23,3,1,2020,0.0
550,2020-01-23 22:00:00,89.83,102.29,97.36,92.9,22,23,3,1,2020,0.0
551,2020-01-23 23:00:00,83.63,97.48,91.02,88.72,23,23,3,1,2020,0.0
552,2020-01-24 00:00:00,80.56,94.1,88.21,86.75,0,24,4,1,2020,0.0
553,2020-01-24 01:00:00,78.64,92.88,86.53,85.93,1,24,4,1,2020,0.0
554,2020-01-24 02:00:00,78.11,91.97,86.14,85.66,2,24,4,1,2020,0.0
555,2020-01-24 03:00:00,78.99,92.31,86.41,86.26,3,24,4,1,2020,0.0
556,2020-01-24 04:00:00,85.51,94.99,92.99,91.38,4,24,4,1,2020,0.0
557,2020-01-24 05:00:00,96.99,104.21,108.98,101.61,5,24,4,1,2020,0.0
558,2020-01-24 06:00:00,98.16,103.62,109.63,100.63,6,24,4,1,2020,0.0
559,2020-01-24 07:00:00,90.73,100.93,99.33,94.45,7,24,4,1,2020,0.0
560,2020-01-24 08:00:00,92.42,102.31,101.59,94.39,8,24,4,1,2020,0.0
561,2020-01-24 09:00:00,95.3,101.14,105.28,92.8,9,24,4,1,2020,0.0
562,2020-01-24 10:00:00,95.9,102.11,103.09,92.79,10,24,4,1,2020,0.0
563,2020-01-24 11:00:00,98.12,103.57,106.87,93.96,11,24,4,1,2020,0.0
564,2020-01-24 12:00:00,98.27,103.99,106.36,93.96,12,24,4,1,2020,0.0
565,2020-01-24 13:00:00,95.02,102.92,104.03,92.06,13,24,4,1,2020,0.0
566,2020-01-24 14:00:00,97.57,103.4,106.8,92.15,14,24,4,1,2020,0.0
567,2020-01-24 15:00:00,99.82,104.26,108.42,94.04,15,24,4,1,2020,0.0
568,2020-01-24 16:00:00,99.7,106.04,110.12,94.67,16,24,4,1,2020,0.0
569,2020-01-24 17:00:00,96.65,104.06,108.93,94.69,17,24,4,1,2020,0.0
570,2020-01-24 18:00:00,101.52,107.26,116.99,102.03,18,24,4,1,2020,0.0
571,2020-01-24 19:00:00,110.73,114.14,122.36,107.31,19,24,4,1,2020,0.0
572,2020-01-24 20:00:00,105.43,109.9,114.68,103.38,20,24,4,1,2020,0.0
573,2020-01-24 21:00:00,98.25,105.77,106.88,98.38,21,24,4,1,2020,0.0
574,2020-01-24 22:00:00,89.97,101.34,97.97,92.57,22,24,4,1,2020,0.0
575,2020-01-24 23:00:00,85.94,96.91,91.99,88.51,23,24,4,1,2020,0.0
576,2020-01-25 00:00:00,80.93,93.75,88.47,86.46,0,25,5,1,2020,0.0
577,2020-01-25 01:00:00,79.44,92.64,87.02,85.76,1,25,5,1,2020,0.0
578,2020-01-25 02:00:00,78.88,92.14,86.48,85.57,2,25,5,1,2020,0.0
579,2020-01-25 03:00:00,79.2,91.97,86.3,85.76,3,25,5,1,2020,0.0
580,2020-01-25 04:00:00,81.93,92.78,88.68,87.71,4,25,5,1,2020,0.0
581,2020-01-25 05:00:00,86.51,96.52,96.68,93.16,5,25,5,1,2020,0.0
582,2020-01-25 06:00:00,94.78,100.1,104.92,96.93,6,25,5,1,2020,0.0
583,2020-01-25 07:00:00,94.77,100.7,102.65,96.85,7,25,5,1,2020,0.0
584,2020-01-25 08:00:00,94.62,102.46,98.04,95.09,8,25,5,1,2020,0.0
585,2020-01-25 09:00:00,94.17,103.77,101.64,95.41,9,25,5,1,2020,0.0
586,2020-01-25 10:00:00,95.65,104.69,101.13,95.49,10,25,5,1,2020,0.0
587,2020-01-25 11:00:00,97.78,107.55,99.87,96.0,11,25,5,1,2020,0.0
588,2020-01-25 12:00:00,98.97,108.62,101.75,97.91,12,25,5,1,2020,0.0
589,2020-01-25 13:00:00,95.94,106.0,100.02,96.43,13,25,5,1,2020,0.0
590,2020-01-25 14:00:00,96.35,104.39,101.02,95.66,14,25,5,1,2020,0.0
591,2020-01-25 15:00:00,96.96,105.3,104.3,95.58,15,25,5,1,2020,0.0
592,2020-01-25 16:00:00,97.34,106.27,107.58,95.77,16,25,5,1,2020,0.0
593,2020-01-25 17:00:00,95.54,103.12,106.64,95.91,17,25,5,1,2020,0.0
594,2020-01-25 18:00:00,101.59,106.88,114.37,102.09,18,25,5,1,2020,0.0
595,2020-01-25 19:00:00,109.63,111.24,120.14,107.25,19,25,5,1,2020,0.0
596,2020-01-25 20:00:00,105.0,108.32,112.89,103.22,20,25,5,1,2020,0.0
597,2020-01-25 21:00:00,96.85,104.56,105.85,98.23,21,25,5,1,2020,0.0
598,2020-01-25 22:00:00,89.49,100.3,97.56,92.79,22,25,5,1,2020,0.0
599,2020-01-25 23:00:00,84.01,96.18,91.3,88.47,23,25,5,1,2020,0.0
600,2020-01-26 00:00:00,80.06,91.97,87.54,86.46,0,26,6,1,2020,0.0
601,2020-01-26 01:00:00,79.34,91.03,86.5,85.92,1,26,6,1,2020,0.0
602,2020-01-26 02:00:00,77.7,90.8,84.3,85.32,2,26,6,1,2020,0.0
603,2020-01-26 03:00:00,77.66,90.59,84.8,85.5,3,26,6,1,2020,0.0
604,2020-01-26 04:00:00,79.18,90.63,86.38,86.66,4,26,6,1,2020,0.0
605,2020-01-26 05:00:00,81.68,92.47,92.23,91.14,5,26,6,1,2020,0.0
